0.5196401158628017,0.33975220227688885,0.7988313959390247
0.41410370106241545,0.7454776004519132,0.04203675407361218
0.39193669964408684,0.2520699198441949,0.7459940374861891
0.6371288073791919,0.3831359377152713,0.6142646401840544
0.02088454528430672,0.25452508619241865,0.19946885382937174
0.4554508545459862,0.15201600160411555,0.14099741020012324
0.4654793495509161,0.024443954730735018,0.9311004701934544
0.8416272272935734,0.854073472218688,0.8895245398530698
0.8490035592389962,0.8275408151513839,0.4362069718504168
0.24322086918099195,0.5703119682805368,0.6964220909202824
